audio_path,audio_filename,subtitle,text_for_tts
\voice\timings\opponent_ahead_has_below_average_reputation,6_male.wav,"the guy davanti's reputation is not buono, take care","the guy davanti's reputation is not buono, take care"
\voice\timings\opponent_ahead_has_below_average_reputation,7.wav,"this pilota's rep is below average, watch yourself","this pilota's rep is below average, watch yourself"
\voice\timings\opponent_ahead_has_below_average_reputation,7_male.wav,questo ha avuto molti incidenti tienilo a mente,questo ha avuto molti incidenti tienilo a mente
\voice\timings\opponent_ahead_has_below_average_reputation,8.wav,the pilota davanti's reputation isn't ottimo,the pilota davanti's reputation isn't ottimo
\voice\timings\opponent_ahead_has_below_average_reputation,8.wav,the pilota davanti's reputation isn't ottimo,the pilota davanti's reputation isn't ottimo
\voice\timings\opponent_ahead_has_below_average_reputation,9_male.wav,la reputazione di questo e' sotto la media stai attento,la reputazione di questo e' sotto la media stai attento
\voice\timings\opponent_behind_has_bad_reputation,1.wav,"the pilota dietro's got a poor reputation, expect trouble","the pilota dietro's got a poor reputation, expect trouble"
\voice\timings\opponent_behind_has_bad_reputation,10_male.wav,"the guy dietro's had loads of incidents, be careful","the guy dietro's had loads of incidents, be careful"
\voice\timings\opponent_behind_has_bad_reputation,1_male.wav,"the guy dietro's got a poor reputation, prepare for trouble","the guy dietro's got a poor reputation, prepare for trouble"
\voice\timings\opponent_behind_has_bad_reputation,2.wav,"the pilota dietro is really accident prone, be careful here","the pilota dietro is really accident prone, be careful here"
\voice\timings\opponent_behind_has_bad_reputation,2_male.wav,"the guy dietro's really accident-prone, be careful here","the guy dietro's really accident-prone, be careful here"
\voice\timings\opponent_behind_has_bad_reputation,3.wav,"the pilota dietro's reputation is really brutto, be careful","the pilota dietro's reputation is really brutto, be careful"
\voice\timings\opponent_behind_has_bad_reputation,3.wav,"the pilota dietro's reputation is really brutto, be careful","the pilota dietro's reputation is really brutto, be careful"
\voice\timings\opponent_behind_has_bad_reputation,4.wav,"the pilota dietro has got a brutto rep, take care","the pilota dietro has got a brutto rep, take care"
\voice\timings\opponent_behind_has_bad_reputation,4_male.wav,guarda gli specchietti questo ha avuto molti incidenti,guarda gli specchietti questo ha avuto molti incidenti
\voice\timings\opponent_behind_has_bad_reputation,5.wav,"the pilota dietro is not known for driving clean, watch out","the pilota dietro is not known for driving clean, watch out"
\voice\timings\opponent_behind_has_bad_reputation,5_male.wav,the guy dietro's got a brutto rep,the guy dietro's got a brutto rep
\voice\timings\opponent_behind_has_bad_reputation,6.wav,"the pilota dietro's had loads of incidents, be careful","the pilota dietro's had loads of incidents, be careful"
\voice\timings\opponent_behind_has_bad_reputation,6_male.wav,"the guy dietro's got a brutto reputation, take care","the guy dietro's got a brutto reputation, take care"
\voice\timings\opponent_behind_has_bad_reputation,7_male.wav,"the guy dietro's really accident-prone, be careful","the guy dietro's really accident-prone, be careful"
\voice\timings\opponent_behind_has_bad_reputation,8_male.wav,"the guy dietro's not know for driving clean, watch yourself here","the guy dietro's not know for driving clean, watch yourself here"
\voice\timings\opponent_behind_has_bad_reputation,9_male.wav,the guy dietro's got a brutto reputation,the guy dietro's got a brutto reputation
\voice\timings\opponent_behind_has_below_average_reputation,1.wav,"the pilota dietro's a bit sketchy, watch your mirrors here","the pilota dietro's a bit sketchy, watch your mirrors here"
\voice\timings\opponent_behind_has_below_average_reputation,10_male.wav,"the guy dietro isn't the cleanest racer, watch yourself","the guy dietro isn't the cleanest racer, watch yourself"
\voice\timings\opponent_behind_has_below_average_reputation,1_male.wav,"the guy dietro's a bit sketchy, watch your mirrors here","the guy dietro's a bit sketchy, watch your mirrors here"
\voice\timings\opponent_behind_has_below_average_reputation,2.wav,"watch your mirrors here, the pilota dietro's reputation is not ottimo","watch your mirrors here, the pilota dietro's reputation is not ottimo"
\voice\timings\opponent_behind_has_below_average_reputation,2_male.wav,"watch your mirrors here, the guy dietro's reputation's not ottimo","watch your mirrors here, the guy dietro's reputation's not ottimo"
\voice\timings\opponent_behind_has_below_average_reputation,3.wav,"the pilota dietro's had lots of incidents lately, bare it in mind","the pilota dietro's had lots of incidents lately, bare it in mind"
\voice\timings\opponent_behind_has_below_average_reputation,3_male.wav,"the guy dietro's had a lot of incidents recently, bear it in mind","the guy dietro's had a lot of incidents recently, bear it in mind"
\voice\timings\opponent_behind_has_below_average_reputation,4.wav,"the pilota dietro is not the cleanest racer, take care here","the pilota dietro is not the cleanest racer, take care here"
\voice\timings\opponent_behind_has_below_average_reputation,4_male.wav,"the guy dietro's not the cleanest racer, take care here","the guy dietro's not the cleanest racer, take care here"
\voice\timings\opponent_behind_has_below_average_reputation,5.wav,the pilota dietro's reputation is not buono,the pilota dietro's reputation is not buono
\voice\timings\opponent_behind_has_below_average_reputation,5_male.wav,the guy dietro's reputation isn't ottimo,the guy dietro's reputation isn't ottimo
\voice\timings\opponent_behind_has_below_average_reputation,6.wav,"the pilota dietro's got a sketchy reputation, be careful","the pilota dietro's got a sketchy reputation, be careful"
\voice\timings\opponent_behind_has_below_average_reputation,6_male.wav,"the guy dietro's got a bit of a sketchy reputation, be careful","the guy dietro's got a bit of a sketchy reputation, be careful"
\voice\timings\opponent_behind_has_below_average_reputation,7.wav,"the pilota dietro's had a few incidents lately, bare it in mind","the pilota dietro's had a few incidents lately, bare it in mind"
\voice\timings\opponent_behind_has_below_average_reputation,7_male.wav,the guy dietro doesn't gara very clean,the guy dietro doesn't gara very clean
\voice\timings\opponent_behind_has_below_average_reputation,8_male.wav,"the guy dietro's reputation isn't as buono as it should be, take care","the guy dietro's reputation isn't as buono as it should be, take care"
\voice\timings\opponent_behind_has_below_average_reputation,9_male.wav,the guy dietro's had a few incidents recently,the guy dietro's had a few incidents recently
\voice\timings\seconds,1.wav,secondi,secondi
\voice\timings\seconds,2.wav,secondi,secondi
\voice\timings\seconds,3.wav,secondi,secondi
\voice\timings\the_gap_to,1.wav,il distacco to,il distacco to
\voice\timings\the_gap_to,2.wav,il distacco to,il distacco to
\voice\timings\the_gap_to,3.wav,il distacco to,il distacco to
\voice\timings\youre_reeling,1_op_prefix_ok.wav,stai recuperando,stai recuperando
\voice\timings\youre_reeling,2_op_prefix_ok.wav,stai recuperando,stai recuperando
\voice\timings\youre_reeling,3_op_prefix_ok.wav,stai recuperando,stai recuperando
\voice\tyre_monitor\all_tyres_dirty,1.wav,you have dirt on all your gomme,you have dirt on all your gomme
\voice\tyre_monitor\all_tyres_dirty,2.wav,you have dirt on all your gomme,you have dirt on all your gomme
\voice\tyre_monitor\all_tyres_dirty,3.wav,you have dirt on all your gomme,you have dirt on all your gomme
\voice\tyre_monitor\all_tyres_dirty,4.wav,you have dirt on all your gomme,you have dirt on all your gomme
\voice\tyre_monitor\all_tyres_dirty,5.wav,you have dirt on all your gomme,you have dirt on all your gomme
\voice\tyre_monitor\all_tyres_dirty,6.wav,you have dirt on all your gomme,you have dirt on all your gomme
\voice\tyre_monitor\alternates,1.wav,alternate,alternate
\voice\tyre_monitor\alternates,2.wav,alternate,alternate
\voice\tyre_monitor\alternates,3.wav,alternate,alternate
\voice\tyre_monitor\are_about,1.wav,sono circa,sono circa
\voice\tyre_monitor\are_about,2.wav,sono circa,sono circa
\voice\tyre_monitor\are_about,3.wav,sono circa,sono circa
\voice\tyre_monitor\average_front_inner_and_outer_same,1.wav,le temperature medie interne ed esterne delle anteriori sono circa uguali,le temperature medie interne ed esterne delle anteriori sono circa uguali
\voice\tyre_monitor\average_front_inner_and_outer_same,2.wav,your average front inner and outer temperature are about the same,your average front inner and outer temperature are about the same
\voice\tyre_monitor\average_front_inner_and_outer_same,3.wav,le temperature medie interne ed esterne delle anteriori sono circa uguali,le temperature medie interne ed esterne delle anteriori sono circa uguali
\voice\tyre_monitor\average_front_inner_and_outer_same,4.wav,your average front inner and outer temperature are about the same,your average front inner and outer temperature are about the same
\voice\tyre_monitor\average_front_inner_and_outer_same,5.wav,your average front inner and outer temperature are about the same,your average front inner and outer temperature are about the same
\voice\tyre_monitor\average_front_inner_temps_are,1.wav,your average front inner temperature are,your average front inner temperature are
\voice\tyre_monitor\average_front_inner_temps_are,2.wav,le temperature medie interne anteriori sono,le temperature medie interne anteriori sono
\voice\tyre_monitor\average_front_inner_temps_are,3.wav,le temperature medie interne anteriori sono,le temperature medie interne anteriori sono
\voice\tyre_monitor\average_front_inner_temps_are,4.wav,le temperature medie interne anteriori sono,le temperature medie interne anteriori sono
\voice\tyre_monitor\average_front_inner_temps_are,5.wav,le temperature medie interne anteriori sono,le temperature medie interne anteriori sono
\voice\tyre_monitor\average_rear_inner_and_outer_same,1.wav,your average rear inner and outer temperature are about the same,your average rear inner and outer temperature are about the same
\voice\tyre_monitor\average_rear_inner_and_outer_same,2.wav,your average rear inner and outer temperature are about the same,your average rear inner and outer temperature are about the same
\voice\tyre_monitor\average_rear_inner_and_outer_same,3.wav,le temperature medie interne ed esterne delle posteriori sono circa uguali,le temperature medie interne ed esterne delle posteriori sono circa uguali
\voice\tyre_monitor\average_rear_inner_and_outer_same,4.wav,your average rear inner and outer temperature are about the same,your average rear inner and outer temperature are about the same
\voice\tyre_monitor\average_rear_inner_and_outer_same,5.wav,your average rear inner and outer temperature are about the same,your average rear inner and outer temperature are about the same
\voice\tyre_monitor\average_rear_inner_temps_are,1.wav,your average rear inner temperature are,your average rear inner temperature are
\voice\tyre_monitor\average_rear_inner_temps_are,2.wav,le temperature medie interne posteriori sono,le temperature medie interne posteriori sono
\voice\tyre_monitor\average_rear_inner_temps_are,3.wav,your average rear inner temperature are,your average rear inner temperature are
\voice\tyre_monitor\average_rear_inner_temps_are,4.wav,le temperature medie interne posteriori sono,le temperature medie interne posteriori sono
\voice\tyre_monitor\average_rear_inner_temps_are,5.wav,your average rear inner temperature are,your average rear inner temperature are
\voice\tyre_monitor\bar,4.wav,bar,bar
\voice\tyre_monitor\bar,5.wav,bar,bar
\voice\tyre_monitor\bar,6.wav,bar,bar
\voice\tyre_monitor\camber_ok,1.wav,it's probably ok,it's probably ok
\voice\tyre_monitor\camber_ok,2.wav,sembra a posto,sembra a posto
\voice\tyre_monitor\camber_ok,3.wav,it looks ok,it looks ok
\voice\tyre_monitor\camber_ok,4.wav,it looks ok to us,it looks ok to us
\voice\tyre_monitor\camber_ok,5.wav,probabilmente va bene,probabilmente va bene
\voice\tyre_monitor\celsius_colder_than_outer,1.wav,gradi piu' freddo dell'esterno,gradi piu' freddo dell'esterno
\voice\tyre_monitor\celsius_colder_than_outer,2.wav,gradi piu' freddo dell'esterno,gradi piu' freddo dell'esterno
\voice\tyre_monitor\celsius_colder_than_outer,3.wav,gradi piu' freddo dell'esterno,gradi piu' freddo dell'esterno
\voice\tyre_monitor\celsius_colder_than_outer,4.wav,gradi piu' freddo dell'esterno,gradi piu' freddo dell'esterno
\voice\tyre_monitor\celsius_colder_than_outer,5.wav,gradi piu' freddo dell'esterno,gradi piu' freddo dell'esterno
\voice\tyre_monitor\celsius_colder_than_outers,1.wav,gradi piu' freddo degli esterni,gradi piu' freddo degli esterni
\voice\tyre_monitor\celsius_colder_than_outers,2.wav,gradi piu' freddo degli esterni,gradi piu' freddo degli esterni
\voice\tyre_monitor\celsius_colder_than_outers,3.wav,gradi piu' freddo degli esterni,gradi piu' freddo degli esterni
\voice\tyre_monitor\celsius_colder_than_outers,4.wav,gradi piu' freddo dei tuoi esterni,gradi piu' freddo dei tuoi esterni
